역명,승강기- 승강기 종류,승강기 설치위치
서울역,승강기- 에스컬레이터,연결통로(4호선)
서울역,승강기- 에스컬레이터,남영 방면2-3
서울역,승강기- 에스컬레이터,시청 방면9-3
서울역,승강기- 에스컬레이터,4번 출입구
서울역,승강기- 에스컬레이터,4번 출입구
서울역,승강기- 엘리베이터 ,시청 방면5-1
서울역,승강기- 엘리베이터 ,2번 출입구
서울역,승강기- 엘리베이터 ,4번 출입구
서울역,승강기- 엘리베이터 ,3번 출입구
서울역,승강기- 휠체어리프트,C계단측
시청역,승강기- 에스컬레이터,5번 출입구
시청역,승강기- 에스컬레이터,5번 출입구
시청역,승강기- 에스컬레이터,1번 출입구
시청역,승강기- 엘리베이터 ,종각 방면3-2
시청역,승강기- 엘리베이터 ,서울역 방면8-3
시청역,승강기- 엘리베이터 ,"1,2번 출입구 사이"
종각역,승강기- 에스컬레이터,1번 출입구
종각역,승강기- 에스컬레이터,1번 출입구
종각역,승강기- 엘리베이터 ,종로3가 방면6-4
종각역,승강기- 엘리베이터 ,시청 방면4-4
종각역,승강기- 엘리베이터 ,3번 출입구
종각역,승강기- 엘리베이터 ,1번 출입구
종로3가역,승강기- 에스컬레이터,1번 출입구
종로3가역,승강기- 에스컬레이터,1번 출입구
종로3가역,승강기- 에스컬레이터,14번 출입구
종로3가역,승강기- 에스컬레이터,14번 출입구
종로3가역,승강기- 엘리베이터 ,종로5가 방면5-1
종로3가역,승강기- 엘리베이터 ,종각 방면6-4
종로3가역,승강기- 엘리베이터 ,"12,13번 출입구 사이"
종로5가역,승강기- 엘리베이터 ,동대문(1) 방면8-3
종로5가역,승강기- 엘리베이터 ,종로3가 방면3-2
동대문역,승강기- 에스컬레이터,1번 출입구
동대문역,승강기- 엘리베이터 ,동묘앞 방면10-4
동대문역,승강기- 엘리베이터 ,종로5가 방면2-1
동대문역,승강기- 엘리베이터 ,6번 출입구
신설동역,승강기- 엘리베이터 ,제기동 방면3-4
신설동역,승강기- 엘리베이터 ,동묘앞 방면8-1
신설동역,승강기- 엘리베이터 ,12번 출입구
신설동역,승강기- 엘리베이터 ,"2,3번 출입구 사이"
신설동역,승강기- 엘리베이터 ,"4,5번 출입구 사이"
신설동역,승강기- 휠체어리프트,제기동 방면측
신설동역,승강기- 휠체어리프트2,동묘앞 방면측
신설동역,승강기- 휠체어리프트3,연결통로(대합실)
신설동역,승강기- 휠체어리프트4,연결통로(대합실)
신설동역,승강기- 휠체어리프트2,6번 출입구
제기동역,승강기- 에스컬레이터,2번 출입구
제기동역,승강기- 에스컬레이터,2번 출입구
제기동역,승강기- 엘리베이터 ,청량리 방면9-4
제기동역,승강기- 엘리베이터 ,신설동 방면2-1
제기동역,승강기- 엘리베이터 ,1번 출입구
청량리역,승강기- 에스컬레이터,6번 출입구
청량리역,승강기- 에스컬레이터,6번 출입구
청량리역,승강기- 에스컬레이터,2번 출입구
청량리역,승강기- 에스컬레이터,2번 출입구
청량리역,승강기- 엘리베이터 ,6번 출입구
청량리역,승강기- 엘리베이터 ,2번 출입구
청량리역,승강기- 휠체어리프트2,회기 방면8-2
동묘앞역,승강기- 에스컬레이터,신설동 방면9-1
동묘앞역,승강기- 에스컬레이터,2번 출입구
동묘앞역,승강기- 에스컬레이터,3번 출입구
동묘앞역,승강기- 에스컬레이터,3번 출입구
동묘앞역,승강기- 에스컬레이터,신설동 방면9-1
동묘앞역,승강기- 에스컬레이터,신설동 방면6-2
동묘앞역,승강기- 에스컬레이터,동대문 방면5-4
동묘앞역,승강기- 에스컬레이터,동대문 방면2-4
동묘앞역,승강기- 에스컬레이터,동대문 방면2-4
동묘앞역,승강기- 에스컬레이터,1번 출입구
동묘앞역,승강기- 에스컬레이터,1번 출입구
동묘앞역,승강기- 에스컬레이터,2번 출입구
동묘앞역,승강기- 엘리베이터 ,신설동 방면6-2
동묘앞역,승강기- 엘리베이터 ,신설동 방면10-3
동묘앞역,승강기- 엘리베이터 ,신설동 방면4-3
동묘앞역,승강기- 엘리베이터 ,동대문(1) 방면7-3
동묘앞역,승강기- 엘리베이터 ,동대문(1) 방면1-2
동묘앞역,승강기- 엘리베이터 ,"1,10번 출입구 사이"
동묘앞역,승강기- 엘리베이터 ,3번 출입구
시청역,승강기- 에스컬레이터,대합실(1호선 환승통로 방면)
시청역,승강기- 에스컬레이터,대합실(1호선 환승통로 방면)
시청역,승강기- 에스컬레이터,대합실(1호선 환승통로 방면)
시청역,승강기- 에스컬레이터,대합실(1호선 환승통로 방면)
시청역,승강기- 엘리베이터 ,"충정로 방면6-2, 을지로입구 방면5-3"
시청역,승강기- 엘리베이터 ,9번 출입구
을지로입구역,승강기- 에스컬레이터,8번 출입구
을지로입구역,승강기- 에스컬레이터,8번 출입구
을지로입구역,승강기- 에스컬레이터,1번 출입구
을지로입구역,승강기- 에스컬레이터,1번 출입구
을지로입구역,승강기- 에스컬레이터,1번 출입구
을지로입구역,승강기- 에스컬레이터,1번 출입구
을지로입구역,승강기- 엘리베이터 ,시청 방면5-3
을지로입구역,승강기- 엘리베이터 ,을지로3가 방면6-2
을지로입구역,승강기- 엘리베이터 ,1번 출입구
을지로입구역,승강기- 엘리베이터 ,"5,6번 출입구 사이"
을지로3가역,승강기- 엘리베이터 ,을지로입구 방면8-3
을지로3가역,승강기- 엘리베이터 ,을지로4가 방면3-2
을지로4가역,승강기- 에스컬레이터,5번 출입구
을지로4가역,승강기- 에스컬레이터,5번 출입구
을지로4가역,승강기- 엘리베이터 ,을지로3가 방면3-2
을지로4가역,승강기- 엘리베이터 ,동대문역사문화공원 방면8-3
을지로4가역,승강기- 엘리베이터 ,8번 출입구
동대문역사문화공원역,승강기- 에스컬레이터,3번 출입구
동대문역사문화공원역,승강기- 에스컬레이터,3번 출입구
동대문역사문화공원역,승강기- 엘리베이터 ,을지로4가 방면8-3
동대문역사문화공원역,승강기- 엘리베이터 ,신당 방면3-2
동대문역사문화공원역,승강기- 엘리베이터 ,1번 출입구
신당역,승강기- 에스컬레이터,3번 출입구
신당역,승강기- 에스컬레이터,3번 출입구
신당역,승강기- 엘리베이터 ,동대문역사문화공원 방면3-4
신당역,승강기- 엘리베이터 ,상왕십리 방면7-4
신당역,승강기- 엘리베이터 ,2번 출입구
상왕십리역,승강기- 에스컬레이터,1번 출입구
상왕십리역,승강기- 에스컬레이터,1번 출입구
상왕십리역,승강기- 에스컬레이터,1번 출입구
상왕십리역,승강기- 에스컬레이터,1번 출입구
상왕십리역,승강기- 에스컬레이터,1-1번 출입구
상왕십리역,승강기- 에스컬레이터,1-1번 출입구
상왕십리역,승강기- 에스컬레이터,1-1번 출입구
상왕십리역,승강기- 에스컬레이터,1-1번 출입구
상왕십리역,승강기- 엘리베이터 ,신당 방면8-1
상왕십리역,승강기- 엘리베이터 ,왕십리 방면3-4
상왕십리역,승강기- 엘리베이터 ,1-1번 출입구
왕십리역,승강기- 에스컬레이터,3번 출입구
왕십리역,승강기- 에스컬레이터,3번 출입구
왕십리역,승강기- 에스컬레이터,상왕십리 방면7-1
왕십리역,승강기- 에스컬레이터,상왕십리 방면7-1
왕십리역,승강기- 에스컬레이터,한양대 방면2-3
왕십리역,승강기- 에스컬레이터,한양대 방면2-3
왕십리역,승강기- 에스컬레이터,한양대 방면3-1
왕십리역,승강기- 에스컬레이터,한양대 방면3-1
왕십리역,승강기- 엘리베이터 ,상왕십리 방면3-2
왕십리역,승강기- 엘리베이터 ,한양대 방면3-4
한양대역,승강기- 에스컬레이터,1번 출입구
한양대역,승강기- 에스컬레이터,1번 출입구
한양대역,승강기- 엘리베이터 ,왕십리 방면3-3
한양대역,승강기- 엘리베이터 ,4번 출입구(육교) 측
한양대역,승강기- 휠체어리프트,뚝섬 방면8-2
뚝섬역,승강기- 에스컬레이터,5번 출입구
뚝섬역,승강기- 에스컬레이터,5번 출입구
뚝섬역,승강기- 에스컬레이터,2번 출입구
뚝섬역,승강기- 에스컬레이터,2번 출입구
뚝섬역,승강기- 에스컬레이터,8번 출입구
뚝섬역,승강기- 에스컬레이터,8번 출입구
뚝섬역,승강기- 에스컬레이터,3번 출입구
뚝섬역,승강기- 에스컬레이터,3번 출입구
뚝섬역,승강기- 엘리베이터 ,한양대 방면7-1
뚝섬역,승강기- 엘리베이터 ,성수 방면7-1
뚝섬역,승강기- 엘리베이터 ,3번 출입구
뚝섬역,승강기- 엘리베이터 ,6번 출입구
성수역,승강기- 에스컬레이터,1번 출입구
성수역,승강기- 에스컬레이터,1번 출입구
성수역,승강기- 에스컬레이터,2번 출입구
성수역,승강기- 에스컬레이터,2번 출입구
성수역,승강기- 에스컬레이터,3번 출입구
성수역,승강기- 에스컬레이터,3번 출입구
성수역,승강기- 에스컬레이터,4번 출입구
성수역,승강기- 에스컬레이터,4번 출입구
성수역,승강기- 엘리베이터 ,뚝섬 방면7-1
성수역,승강기- 엘리베이터 ,건대입구 방면4-4
성수역,승강기- 엘리베이터 ,1번 출입구
성수역,승강기- 엘리베이터 ,4번 출입구
건대입구역,승강기- 에스컬레이터,6번 출입구
건대입구역,승강기- 에스컬레이터,6번 출입구
건대입구역,승강기- 엘리베이터 ,성수 방면5-4
건대입구역,승강기- 엘리베이터 ,"구의 방면7-3, 6번 출입구"
구의역,승강기- 에스컬레이터,1번 출입구
구의역,승강기- 에스컬레이터,1번 출입구
구의역,승강기- 에스컬레이터,4번 출입구
구의역,승강기- 에스컬레이터,4번 출입구
구의역,승강기- 에스컬레이터,2번 출입구
구의역,승강기- 에스컬레이터,2번 출입구
구의역,승강기- 엘리베이터 ,강변 방면4-3
구의역,승강기- 엘리베이터 ,"건대입구 방면7-3, 2번 출입구"
강변역,승강기- 에스컬레이터,잠실나루 방면9-1
강변역,승강기- 에스컬레이터,잠실나루 방면9-1
강변역,승강기- 엘리베이터 ,구의 방면4-2
강변역,승강기- 엘리베이터 ,잠실나루 방면7-3
잠실나루역,승강기- 에스컬레이터,"대합실(2,3번 출입구)"
잠실나루역,승강기- 에스컬레이터,"대합실(2,3번 출입구)"
잠실나루역,승강기- 에스컬레이터,강변 방면10-1
잠실나루역,승강기- 에스컬레이터,잠실 방면1-4
잠실나루역,승강기- 엘리베이터 ,강변 방면3-4
잠실나루역,승강기- 엘리베이터 ,잠실 방면8-1
잠실역,승강기- 에스컬레이터,5번 출입구
잠실역,승강기- 에스컬레이터,5번 출입구
잠실역,승강기- 에스컬레이터,1번 출입구
잠실역,승강기- 에스컬레이터,1번 출입구
잠실역,승강기- 에스컬레이터,2번 출입구
잠실역,승강기- 에스컬레이터,2번 출입구
잠실역,승강기- 엘리베이터 ,잠실나루 방면5-2
잠실역,승강기- 엘리베이터 ,잠실새내 방면6-3
잠실역,승강기- 엘리베이터 ,6번 출입구
잠실역,승강기- 엘리베이터 ,1번 출입구
잠실역,승강기- 휠체어리프트,잠실쇼핑센터 측 연결계단
잠실새내역,승강기- 에스컬레이터,1번 출입구
잠실새내역,승강기- 에스컬레이터,8번 출입구
잠실새내역,승강기- 에스컬레이터,8번 출입구
잠실새내역,승강기- 에스컬레이터,2번 출입구
잠실새내역,승강기- 에스컬레이터,2번 출입구
잠실새내역,승강기- 에스컬레이터,5번 출입구
잠실새내역,승강기- 에스컬레이터,5번 출입구
잠실새내역,승강기- 에스컬레이터,6번 출입구
잠실새내역,승강기- 에스컬레이터,6번 출입구
잠실새내역,승강기- 에스컬레이터,7번 출입구
잠실새내역,승강기- 에스컬레이터,7번 출입구
잠실새내역,승강기- 엘리베이터 ,잠실방면7-3
잠실새내역,승강기- 엘리베이터 ,종합운동장 방면4-1
잠실새내역,승강기- 엘리베이터 ,7번 출입구
잠실새내역,승강기- 엘리베이터 ,2번 출입구
종합운동장역,승강기- 에스컬레이터,4번 출입구
종합운동장역,승강기- 에스컬레이터,4번 출입구
종합운동장역,승강기- 에스컬레이터,8번 출입구
종합운동장역,승강기- 에스컬레이터,1번 출입구
종합운동장역,승강기- 에스컬레이터,1번 출입구
종합운동장역,승강기- 엘리베이터 ,잠실새내 방면2-4
종합운동장역,승강기- 엘리베이터 ,삼성 방면8-4
종합운동장역,승강기- 엘리베이터 ,6번 출입구
삼성역,승강기- 에스컬레이터,3번 출입구
삼성역,승강기- 에스컬레이터,3번 출입구
삼성역,승강기- 에스컬레이터,7번 출입구
삼성역,승강기- 에스컬레이터,7번 출입구
삼성역,승강기- 엘리베이터 ,"종합운동장 방면3-1, 선릉 방면8-4"
삼성역,승강기- 엘리베이터 ,1번 출입구
삼성역,승강기- 엘리베이터 ,6번 출입구
삼성역,승강기- 엘리베이터 ,8번 출입구
삼성역,승강기- 엘리베이터 ,4번 출입구
삼성역,승강기- 휠체어리프트,코액스 측 연결계단
선릉역,승강기- 에스컬레이터,4번 출입구
선릉역,승강기- 에스컬레이터,4번 출입구
선릉역,승강기- 엘리베이터 ,1번 출입구
선릉역,승강기- 엘리베이터 ,5번 출입구
선릉역,승강기- 엘리베이터 ,10번 출입구
역삼역,승강기- 에스컬레이터,"대합실(1,2,5,6,7,8번 출입구 방면)"
역삼역,승강기- 에스컬레이터,3번 출입구
역삼역,승강기- 에스컬레이터,4번 출입구
역삼역,승강기- 에스컬레이터,4번 출입구
역삼역,승강기- 에스컬레이터,2번 출입구
역삼역,승강기- 에스컬레이터,2번 출입구
역삼역,승강기- 에스컬레이터,"대합실(1,2,5,6,7,8번 출입구 방면)"
역삼역,승강기- 에스컬레이터,"대합실(1,2,5,6,7,8번 출입구 방면)"
역삼역,승강기- 에스컬레이터,"대합실(1,2,5,6,7,8번 출입구 방면)"
역삼역,승강기- 에스컬레이터,"1,2번 출입구 방면 통로"
역삼역,승강기- 에스컬레이터,"1,2번 출입구 방면 통로"
역삼역,승강기- 에스컬레이터,5~8번 출입구 방면 통로
역삼역,승강기- 에스컬레이터,5~8번 출입구 방면 통로
역삼역,승강기- 에스컬레이터,3번 출입구
역삼역,승강기- 엘리베이터 ,선릉 방면7-3
역삼역,승강기- 엘리베이터 ,강남 방면4-1
역삼역,승강기- 엘리베이터 ,3번 출입구
역삼역,승강기- 엘리베이터 ,4번 출입구
강남역,승강기- 엘리베이터 ,역삼 방면8-1
강남역,승강기- 엘리베이터 ,교대 방면3-4
강남역,승강기- 엘리베이터 ,1번 출입구
강남역,승강기- 엘리베이터 ,10번 출입구
교대역,승강기- 에스컬레이터,6번 출입구
교대역,승강기- 에스컬레이터,6번 출입구
교대역,승강기- 엘리베이터 ,강남 방면8-4
교대역,승강기- 엘리베이터 ,서초 방면3-1
교대역,승강기- 엘리베이터 ,5번 출입구
서초역,승강기- 에스컬레이터,6번 출입구
서초역,승강기- 에스컬레이터,6번 출입구
서초역,승강기- 에스컬레이터,3번 출입구
서초역,승강기- 에스컬레이터,3번 출입구
서초역,승강기- 에스컬레이터,4번 출입구
서초역,승강기- 에스컬레이터,4번 출입구
서초역,승강기- 에스컬레이터,"3,4번 출입구"
서초역,승강기- 에스컬레이터,"3,4번 출입구"
서초역,승강기- 엘리베이터 ,교대 방면2-4
서초역,승강기- 엘리베이터 ,방배 방면9-1
서초역,승강기- 엘리베이터 ,1번 출입구
서초역,승강기- 엘리베이터 ,"3,4번 출입구"
방배역,승강기- 에스컬레이터,4번 출입구
방배역,승강기- 에스컬레이터,4번 출입구
방배역,승강기- 엘리베이터 ,서초 방면8-3
방배역,승강기- 엘리베이터 ,사당 방면3-1
방배역,승강기- 엘리베이터 ,3번 출입구
사당역,승강기- 에스컬레이터,방배 방면3-3
사당역,승강기- 에스컬레이터,14번 출입구
사당역,승강기- 에스컬레이터,5번 출입구
사당역,승강기- 에스컬레이터,5번 출입구
사당역,승강기- 에스컬레이터,방배 방면3-3
사당역,승강기- 에스컬레이터,방배 방면8-1
사당역,승강기- 에스컬레이터,방배 방면8-1
사당역,승강기- 에스컬레이터,낙성대 방면3-3
사당역,승강기- 에스컬레이터,낙성대 방면3-3
사당역,승강기- 에스컬레이터,낙성대 방면8-1
사당역,승강기- 에스컬레이터,낙성대 방면8-1
사당역,승강기- 에스컬레이터,14번 출입구
사당역,승강기- 엘리베이터 ,방배 방면4-4
사당역,승강기- 엘리베이터 ,14번 출입구
사당역,승강기- 엘리베이터 ,6번 출입구
낙성대역,승강기- 에스컬레이터,4번 출입구
낙성대역,승강기- 에스컬레이터,4번 출입구
낙성대역,승강기- 에스컬레이터,1번 출입구
낙성대역,승강기- 에스컬레이터,1번 출입구
낙성대역,승강기- 에스컬레이터,5번 출입구
낙성대역,승강기- 에스컬레이터,5번 출입구
낙성대역,승강기- 에스컬레이터,8번 출입구
낙성대역,승강기- 에스컬레이터,8번 출입구
낙성대역,승강기- 엘리베이터 ,사당 방면8-2
낙성대역,승강기- 엘리베이터 ,서울대입구 방면3-3
낙성대역,승강기- 엘리베이터 ,6번 출입구
서울대입구역,승강기- 에스컬레이터,"봉천 방면8-4, 낙성대 방면2-4"
서울대입구역,승강기- 에스컬레이터,"봉천 방면6-2, 낙성대 방면5-3"
서울대입구역,승강기- 에스컬레이터,"봉천 방면6-2, 낙성대 방면5-3"
서울대입구역,승강기- 에스컬레이터,"봉천 방면2-4, 낙성대 방면8-4"
서울대입구역,승강기- 에스컬레이터,3번 출입구
서울대입구역,승강기- 에스컬레이터,3번 출입구
서울대입구역,승강기- 에스컬레이터,4번 출입구
서울대입구역,승강기- 에스컬레이터,4번 출입구
서울대입구역,승강기- 엘리베이터 ,"봉천 방면5-2, 낙성대 방면6-3"
서울대입구역,승강기- 엘리베이터 ,6번 출입구
서울대입구역,승강기- 엘리베이터 ,2번 출입구
봉천역,승강기- 에스컬레이터,서울대입구 방면6-2
봉천역,승강기- 에스컬레이터,서울대입구 방면5-3
봉천역,승강기- 에스컬레이터,3번 출입구
봉천역,승강기- 에스컬레이터,3번 출입구
봉천역,승강기- 에스컬레이터,6번 출입구
봉천역,승강기- 에스컬레이터,6번 출입구
봉천역,승강기- 에스컬레이터,4번 출입구
봉천역,승강기- 에스컬레이터,4번 출입구
봉천역,승강기- 엘리베이터 ,"서울대입구 방면6-3, 신림 방면5-1"
봉천역,승강기- 엘리베이터 ,4번 출입구
신림역,승강기- 에스컬레이터,2번 출입구
신림역,승강기- 에스컬레이터,2번 출입구
신림역,승강기- 에스컬레이터,4번 출입구
신림역,승강기- 에스컬레이터,4번 출입구
신림역,승강기- 엘리베이터 ,"신대방 방면7-1, 봉천 방면4-4"
신림역,승강기- 엘리베이터 ,1번 출입구
신림역,승강기- 엘리베이터 ,5번 출입구
신대방역,승강기- 에스컬레이터,신림 방면4-3
신대방역,승강기- 에스컬레이터,신림 방면4-3
신대방역,승강기- 에스컬레이터,신림 방면8-3
신대방역,승강기- 에스컬레이터,신림 방면8-3
신대방역,승강기- 에스컬레이터,구로디지털 방면3-1
신대방역,승강기- 에스컬레이터,구로디지털 방면3-1
신대방역,승강기- 에스컬레이터,구로디지털 방면7-1
신대방역,승강기- 에스컬레이터,구로디지털 방면7-1
신대방역,승강기- 엘리베이터 ,신림방면 3-4
신대방역,승강기- 엘리베이터 ,구로디지털단지 방면8-1
신대방역,승강기- 엘리베이터 ,1번 출입구
구로디지털단지역,승강기- 에스컬레이터,2번 출입구
구로디지털단지역,승강기- 에스컬레이터,3번 출입구
구로디지털단지역,승강기- 에스컬레이터,5번 출입구
구로디지털단지역,승강기- 에스컬레이터,5번 출입구
구로디지털단지역,승강기- 엘리베이터 ,신대방 방면3-4
구로디지털단지역,승강기- 엘리베이터 ,대림 방면7-4
구로디지털단지역,승강기- 엘리베이터 ,6번 출입구
구로디지털단지역,승강기- 엘리베이터 ,"2,3번 출입구 사이"
대림역,승강기- 에스컬레이터,1번 출입구
대림역,승강기- 에스컬레이터,1번 출입구
대림역,승강기- 에스컬레이터,8번 출입구
대림역,승강기- 에스컬레이터,8번 출입구
대림역,승강기- 에스컬레이터,5번 출입구
대림역,승강기- 에스컬레이터,5번 출입구
대림역,승강기- 엘리베이터 ,7번 출입구
대림역,승강기- 엘리베이터 ,4번 출입구
대림역,승강기- 엘리베이터 ,구로디지털단지 방면3-2
대림역,승강기- 엘리베이터 ,신도림 방면8-3
신도림역,승강기- 에스컬레이터,대림 방면7-3
신도림역,승강기- 에스컬레이터,대림 방면7-3
신도림역,승강기- 에스컬레이터,문래 방면4-1
신도림역,승강기- 에스컬레이터,대림 방면4-2
신도림역,승강기- 에스컬레이터,대림 방면4-2
신도림역,승강기- 에스컬레이터,대림 방면5-1
신도림역,승강기- 에스컬레이터,대림 방면5-1
신도림역,승강기- 에스컬레이터,대림 방면7-3
신도림역,승강기- 에스컬레이터,대림 방면7-3
신도림역,승강기- 엘리베이터 ,"대림 방면4-4, 문래 방면7-4"
신도림역,승강기- 엘리베이터 ,대림 방면3-2
신도림역,승강기- 엘리베이터 ,1번 출입구
신도림역,승강기- 엘리베이터 ,3번 출입구
문래역,승강기- 에스컬레이터,1번 출입구
문래역,승강기- 에스컬레이터,1번 출입구
문래역,승강기- 에스컬레이터,2번 출입구
문래역,승강기- 에스컬레이터,2번 출입구
문래역,승강기- 엘리베이터 ,신도림 방면7-4
문래역,승강기- 엘리베이터 ,영등포구청 방면4-1
문래역,승강기- 엘리베이터 ,5번 출입구
문래역,승강기- 엘리베이터 ,1번 출입구
영등포구청역,승강기- 에스컬레이터,1번 출입구
영등포구청역,승강기- 에스컬레이터,1번 출입구
영등포구청역,승강기- 엘리베이터 ,문래 방면8-4
영등포구청역,승강기- 엘리베이터 ,당산 방면3-1
영등포구청역,승강기- 엘리베이터 ,2번 출입구
영등포구청역,승강기- 엘리베이터 ,5번 출입구
당산역,승강기- 에스컬레이터,3번 출입구
당산역,승강기- 엘리베이터 ,영등포구청 방면8-3
당산역,승강기- 엘리베이터 ,합정 방면3-2
당산역,승강기- 엘리베이터 ,4번 출입구
당산역,승강기- 엘리베이터 ,3번 출입구
합정역,승강기- 에스컬레이터,당산 방면4-1
합정역,승강기- 에스컬레이터,홍대입구 방면7-3
합정역,승강기- 에스컬레이터,2번 출입구
합정역,승강기- 에스컬레이터,2번 출입구
합정역,승강기- 엘리베이터 ,당산 방면4-1
합정역,승강기- 엘리베이터 ,홍대입구 방면7-3
합정역,승강기- 엘리베이터 ,"3,4번 출입구 사이"
합정역,승강기- 엘리베이터 ,"1,2번 출입구 사이"
홍대입구역,승강기- 에스컬레이터,"신촌 방면7-3, 합정 방면4-2"
홍대입구역,승강기- 에스컬레이터,"합정 방면4-1, 신촌 방면7-4"
홍대입구역,승강기- 에스컬레이터,2번 출입구
홍대입구역,승강기- 에스컬레이터,2번 출입구
홍대입구역,승강기- 에스컬레이터,1번 출입구
홍대입구역,승강기- 에스컬레이터,1번 출입구
홍대입구역,승강기- 에스컬레이터,1번 출입구
홍대입구역,승강기- 에스컬레이터,1번 출입구
홍대입구역,승강기- 엘리베이터 ,"합정 방면7-2, 신촌 방면4-3"
홍대입구역,승강기- 엘리베이터 ,8번 출입구
신촌역,승강기- 에스컬레이터,7번 출입구
신촌역,승강기- 에스컬레이터,7번 출입구
신촌역,승강기- 에스컬레이터,6번 출입구
신촌역,승강기- 에스컬레이터,6번 출입구
신촌역,승강기- 엘리베이터 ,홍대입구 방면6-4
신촌역,승강기- 엘리베이터 ,이대 방면4-4
신촌역,승강기- 엘리베이터 ,4번 출입구
신촌역,승강기- 엘리베이터 ,6번 출입구
이대역,승강기- 에스컬레이터,"아현 방면9-3, 신촌 방면2-2"
이대역,승강기- 에스컬레이터,"신촌 방면2-2, 아현 방면9-3"
이대역,승강기- 에스컬레이터,"아현 방면2-2, 신촌 방면9-3"
이대역,승강기- 에스컬레이터,"신촌 방면9-3, 아현 방면2-2"
이대역,승강기- 엘리베이터 ,"신촌 방면2-2, 아현 방면9-3"
이대역,승강기- 엘리베이터 ,6번 출입구
이대역,승강기- 엘리베이터 ,2번 출입구
아현역,승강기- 에스컬레이터,1번 출입구
아현역,승강기- 에스컬레이터,1번 출입구
아현역,승강기- 엘리베이터 ,이대 방면7-2
아현역,승강기- 엘리베이터 ,충정로 방면4-3
아현역,승강기- 엘리베이터 ,3번 출입구
아현역,승강기- 엘리베이터 ,1번 출입구
충정로역,승강기- 에스컬레이터,"시청 방면7-1, 아현 방면4-4"
충정로역,승강기- 에스컬레이터,"아현 방면4-4, 시청 방면7-1"
충정로역,승강기- 에스컬레이터,"1,2,5,6번 출입구"
충정로역,승강기- 에스컬레이터,"1,2,5,6번 출입구"
충정로역,승강기- 엘리베이터 ,"아현 방면2-1, 시청 방면9-4"
충정로역,승강기- 엘리베이터 ,5번 출입구
용답역,승강기- 엘리베이터,신답방면2-2
용답역,승강기- 엘리베이터,성수방면3-3
용답역,승강기- 휠체어리프트,성수 방면2-2
용답역,승강기- 휠체어리프트2,신답 방면1-4
신답역,승강기- 엘리베이터 ,용두 방면2-4
신답역,승강기- 엘리베이터 ,용답 방면3-2
신설동역,승강기- 엘리베이터 ,신설동 방면4-4
신설동역,승강기- 엘리베이터 ,9번 출입구
신설동역,승강기- 휠체어리프트,신설동 방면1-1
신설동역,승강기- 휠체어리프트2,용두 방면1-1
신설동역,승강기- 휠체어리프트3,용두 방면4-4
신설동역,승강기- 휠체어리프트4,"환승통로(1,2호선)"
신설동역,승강기- 휠체어리프트5,"환승통로(1,2호선)"
신설동역,승강기- 휠체어리프트,10번 출입구
도림천역,승강기- 엘리베이터 ,신도림 방면4-4
도림천역,승강기- 엘리베이터 ,양천구청 방면2-4
양천구청역,승강기- 에스컬레이터,2번 출입구
양천구청역,승강기- 에스컬레이터,2번 출입구
양천구청역,승강기- 엘리베이터 ,신정네거리 방면4-1
양천구청역,승강기- 엘리베이터 ,도림천 방면3-3
양천구청역,승강기- 엘리베이터 ,1번 출입구
신정네거리역,승강기- 에스컬레이터,1번 출입구
신정네거리역,승강기- 에스컬레이터,1번 출입구
신정네거리역,승강기- 에스컬레이터,2번 출입구
신정네거리역,승강기- 에스컬레이터,2번 출입구
신정네거리역,승강기- 엘리베이터 ,까치산 방면4-1
신정네거리역,승강기- 엘리베이터 ,양천구청 방면3-4
신정네거리역,승강기- 엘리베이터 ,2번 출입구
신정네거리역,승강기- 휠체어리프트,"2,3번 출입구"
용두역,승강기- 에스컬레이터,신설동 방면2-4
용두역,승강기- 에스컬레이터,4번 출입구
용두역,승강기- 에스컬레이터,5번 출입구
용두역,승강기- 에스컬레이터,5번 출입구
용두역,승강기- 에스컬레이터,신답 방면3-1
용두역,승강기- 에스컬레이터,1번 출입구
용두역,승강기- 에스컬레이터,1번 출입구
